date,clade
9/14/21,21J (Delta)
9/10/21,21J (Delta)
9/10/21,21J (Delta)
9/9/21,21I (Delta)
9/3/21,21J (Delta)
9/3/21,21J (Delta)
9/15/21,21J (Delta)
9/16/21,21J (Delta)
9/17/21,21J (Delta)
10/28/21,21J (Delta)
9/17/21,21J (Delta)
9/17/21,21J (Delta)
9/20/21,21J (Delta)
9/20/21,21J (Delta)
9/20/21,21J (Delta)
9/22/21,21J (Delta)
9/24/21,21J (Delta)
9/24/21,21J (Delta)
10/22/20,20C
9/24/21,21I (Delta)
10/2/21,21J (Delta)
10/2/21,21J (Delta)
10/2/21,21J (Delta)
9/30/21,21J (Delta)
10/6/21,21J (Delta)
10/9/21,21J (Delta)
9/28/21,21J (Delta)
9/28/21,21J (Delta)
10/1/21,21J (Delta)
10/5/21,21J (Delta)
10/13/21,21J (Delta)
10/13/21,21J (Delta)
10/16/21,21J (Delta)
10/16/21,21J (Delta)
10/9/20,20A
10/22/20,20C
10/22/20,20C
9/23/20,20B
10/11/20,20B
9/2/20,20B
10/5/20,20G
9/29/20,20A
11/10/20,20A
10/23/20,20G
10/10/20,20G
10/8/20,20G
10/19/21,21J (Delta)
10/17/21,21J (Delta)
10/15/21,21J (Delta)
10/18/21,21J (Delta)
10/13/21,21J (Delta)
10/8/21,21J (Delta)
10/13/21,21J (Delta)
10/18/21,21J (Delta)
10/29/21,21J (Delta)
10/29/21,21J (Delta)
10/25/21,21J (Delta)
10/28/21,21J (Delta)
10/24/21,21J (Delta)
11/5/21,21J (Delta)
11/4/21,21J (Delta)
11/5/21,21J (Delta)
11/4/21,21J (Delta)
9/23/21,21J (Delta)
9/24/21,21J (Delta)
9/25/21,21J (Delta)
9/26/21,21J (Delta)
9/28/21,21J (Delta)
9/19/21,21J (Delta)
9/19/21,21J (Delta)
9/20/21,21J (Delta)
9/20/21,21I (Delta)
9/20/21,21J (Delta)
9/29/21,21J (Delta)
9/29/21,21J (Delta)
10/6/21,21J (Delta)
10/7/21,21J (Delta)
10/7/21,21J (Delta)
10/12/21,21J (Delta)
10/11/21,21J (Delta)
10/10/21,21J (Delta)
9/29/21,21J (Delta)
10/12/21,21J (Delta)
10/13/21,21I (Delta)
10/15/21,21J (Delta)
10/15/21,21J (Delta)
10/16/21,21J (Delta)
10/24/21,21J (Delta)
10/23/21,21J (Delta)
10/25/21,21J (Delta)
10/21/21,21J (Delta)
10/22/21,21J (Delta)
10/21/21,21J (Delta)
11/2/21,21J (Delta)
10/30/21,21J (Delta)
11/1/21,21J (Delta)
10/27/21,21J (Delta)
10/28/21,21J (Delta)
10/31/21,21J (Delta)
11/5/21,21J (Delta)
11/3/21,21J (Delta)
11/4/21,21J (Delta)
11/5/21,21J (Delta)
11/6/21,21J (Delta)
10/5/21,21J (Delta)
10/5/21,21J (Delta)
9/30/21,21J (Delta)
9/30/21,21J (Delta)
10/6/21,21J (Delta)
10/4/21,21J (Delta)
10/4/21,21J (Delta)
10/7/21,21J (Delta)
10/6/21,21J (Delta)
10/7/21,21J (Delta)
10/7/21,21J (Delta)
10/4/21,21J (Delta)
10/6/21,21J (Delta)
10/12/21,21J (Delta)
10/13/21,21J (Delta)
10/13/21,21J (Delta)
10/20/21,21J (Delta)
10/12/21,21J (Delta)
10/14/21,21J (Delta)
10/19/21,21J (Delta)
10/13/21,21J (Delta)
10/14/21,21J (Delta)
10/14/21,21J (Delta)
10/14/21,21J (Delta)
10/21/21,21J (Delta)
10/22/21,21J (Delta)
7/25/21,21J (Delta)
10/21/21,21J (Delta)
10/21/21,21J (Delta)
10/24/21,21J (Delta)
10/21/21,21J (Delta)
10/23/21,21J (Delta)
10/21/21,21J (Delta)
10/21/21,21J (Delta)
10/27/21,21J (Delta)
10/27/21,21J (Delta)
10/27/21,21J (Delta)
10/27/21,21J (Delta)
10/27/21,21J (Delta)
9/30/21,21J (Delta)
9/28/21,21J (Delta)
10/6/21,21J (Delta)
10/4/21,21J (Delta)
9/26/21,21J (Delta)
10/13/21,21J (Delta)
10/13/21,21J (Delta)
10/14/21,21J (Delta)
10/15/21,21J (Delta)
10/25/21,21J (Delta)
10/31/21,21J (Delta)
10/29/21,21J (Delta)
10/28/21,21J (Delta)
10/31/21,21J (Delta)
10/29/21,21J (Delta)
10/26/21,21J (Delta)
11/8/21,21J (Delta)
11/8/21,21J (Delta)
11/9/21,21J (Delta)
11/8/21,21J (Delta)
10/8/21,21J (Delta)
10/2/21,21J (Delta)
10/6/21,21J (Delta)
9/29/21,21J (Delta)
10/13/21,21J (Delta)
10/11/21,21J (Delta)
10/10/21,21J (Delta)
10/16/21,21J (Delta)
10/8/21,21J (Delta)
10/19/21,21I (Delta)
10/25/21,21I (Delta)
10/31/21,21J (Delta)
10/31/21,21J (Delta)
11/1/21,21J (Delta)
11/6/21,21J (Delta)
11/5/21,21J (Delta)
11/7/21,21J (Delta)
11/3/21,21J (Delta)
11/1/21,21J (Delta)
11/7/21,21J (Delta)
10/3/21,21J (Delta)
10/12/21,21J (Delta)
10/12/21,21J (Delta)
10/12/21,21J (Delta)
10/14/21,21J (Delta)
10/19/21,21J (Delta)
10/23/21,21J (Delta)
10/21/21,21J (Delta)
9/2/20,20C
10/23/20,20A
9/30/21,21J (Delta)
9/29/21,21J (Delta)
10/6/21,21J (Delta)
9/25/21,21J (Delta)
9/27/21,21J (Delta)
10/2/21,21J (Delta)
9/27/21,21J (Delta)
10/7/21,21J (Delta)
10/8/21,21J (Delta)
9/24/21,21J (Delta)
10/13/21,21J (Delta)
10/15/21,21J (Delta)
10/22/20,20G
10/22/20,20C
11/10/20,20B
9/29/20,20B
10/20/21,21J (Delta)
10/22/21,21J (Delta)
10/11/21,21J (Delta)
10/12/21,21J (Delta)
10/14/21,21J (Delta)
10/9/21,21J (Delta)
10/8/21,21J (Delta)
10/6/21,21J (Delta)
10/6/21,21J (Delta)
10/27/21,21J (Delta)
10/28/21,21J (Delta)
10/28/21,21J (Delta)
10/28/21,21J (Delta)
10/29/21,21J (Delta)
10/30/21,21J (Delta)
10/22/21,21J (Delta)
11/1/21,21J (Delta)
10/21/21,21J (Delta)
10/21/21,21J (Delta)
10/27/21,21J (Delta)
10/22/21,21J (Delta)
10/23/21,21J (Delta)
10/24/21,21J (Delta)
10/18/21,21J (Delta)
11/3/21,21J (Delta)
11/5/21,21J (Delta)
11/2/21,21J (Delta)
11/7/21,21J (Delta)
11/5/21,21J (Delta)
11/3/21,21J (Delta)
11/1/21,21J (Delta)
11/5/21,21J (Delta)
11/4/21,21J (Delta)
11/2/21,21J (Delta)
9/23/21,21J (Delta)
9/23/21,21A (Delta)
9/23/21,21J (Delta)
9/23/21,21J (Delta)
9/27/21,21J (Delta)
9/18/21,21J (Delta)
9/27/21,21J (Delta)
9/29/21,21J (Delta)
9/29/21,21J (Delta)
10/5/21,21J (Delta)
10/5/21,21J (Delta)
10/5/21,21J (Delta)
10/5/21,21J (Delta)
10/9/21,21J (Delta)
10/6/21,21J (Delta)
10/6/21,21J (Delta)
10/10/21,21J (Delta)
10/10/21,21J (Delta)
10/9/21,21J (Delta)
10/9/21,21J (Delta)
10/15/21,21J (Delta)
10/16/21,21J (Delta)
10/19/21,21I (Delta)
10/19/21,21J (Delta)
10/15/21,21J (Delta)
10/23/21,21J (Delta)
10/22/21,21J (Delta)
10/25/21,21J (Delta)
10/30/21,21J (Delta)
10/31/21,21J (Delta)
10/25/21,21J (Delta)
10/31/21,21J (Delta)
11/2/21,21J (Delta)
11/7/21,21J (Delta)
11/7/21,21J (Delta)
11/5/21,21J (Delta)
10/10/21,21J (Delta)
10/5/21,21J (Delta)
10/4/21,21J (Delta)
10/8/21,21J (Delta)
10/8/21,21I (Delta)
10/8/21,21J (Delta)
10/6/21,21J (Delta)
10/7/21,21J (Delta)
10/5/21,21J (Delta)
10/14/21,21J (Delta)
10/17/21,21J (Delta)
10/13/21,21J (Delta)
10/14/21,21J (Delta)
10/13/21,21J (Delta)
10/23/21,21J (Delta)
10/24/21,21J (Delta)
10/22/21,21J (Delta)
10/22/21,21J (Delta)
10/28/21,21J (Delta)
10/28/21,21J (Delta)
10/27/21,21J (Delta)
10/27/21,21J (Delta)
10/27/21,21J (Delta)
10/27/21,21J (Delta)
9/13/21,21J (Delta)
9/8/21,21J (Delta)
9/5/21,21J (Delta)
9/3/21,21A (Delta)
9/3/21,21J (Delta)
9/3/21,21J (Delta)
9/11/21,21J (Delta)
9/15/21,21J (Delta)
9/23/21,21J (Delta)
10/4/21,21J (Delta)
10/2/21,21J (Delta)
11/2/21,21J (Delta)
10/29/21,21J (Delta)
9/30/21,21J (Delta)
10/8/21,21J (Delta)
10/12/21,21J (Delta)
10/11/21,20A
10/13/21,21J (Delta)
10/13/21,21J (Delta)
10/13/21,21J (Delta)
10/21/21,21J (Delta)
10/25/21,21J (Delta)
10/27/21,21J (Delta)
10/29/21,21J (Delta)
10/29/21,21J (Delta)
10/27/21,21J (Delta)
10/28/21,21J (Delta)
10/28/21,21J (Delta)
11/4/21,21J (Delta)
11/2/21,21J (Delta)
11/9/21,21J (Delta)
11/5/21,21J (Delta)
11/9/21,21J (Delta)
10/28/21,21J (Delta)
10/28/21,21J (Delta)
11/6/21,21J (Delta)
11/7/21,21J (Delta)
10/6/21,21J (Delta)
10/15/21,21I (Delta)
10/8/21,21J (Delta)
10/15/21,21J (Delta)
10/20/21,21J (Delta)
10/25/21,21J (Delta)
10/27/21,21J (Delta)
11/1/21,21I (Delta)
10/3/21,21J (Delta)
10/6/21,21J (Delta)
10/13/21,21J (Delta)
10/17/21,21J (Delta)
10/31/21,21J (Delta)
10/29/21,21J (Delta)
10/29/21,21J (Delta)
10/18/21,21J (Delta)
11/2/21,21J (Delta)
11/5/21,21J (Delta)
11/6/21,21J (Delta)
10/2/21,21J (Delta)
10/13/21,21J (Delta)
10/15/21,21I (Delta)
11/10/20,20A
11/11/20,20G
11/25/20,20A
10/13/21,21J (Delta)
10/30/21,21J (Delta)
10/29/21,21J (Delta)
10/24/21,21J (Delta)
10/26/21,21J (Delta)
10/19/21,21J (Delta)
9/23/21,21J (Delta)
9/18/21,21I (Delta)
10/7/21,21J (Delta)
10/9/21,21J (Delta)
10/10/21,21J (Delta)
10/10/21,21J (Delta)
10/14/21,21J (Delta)
10/16/21,21J (Delta)
10/16/21,21J (Delta)
10/24/21,21J (Delta)
10/23/21,21J (Delta)
10/25/21,21J (Delta)
11/2/21,21J (Delta)
10/30/21,21J (Delta)
10/30/21,21J (Delta)
11/1/21,21J (Delta)
11/4/21,21J (Delta)
11/4/21,21J (Delta)
11/5/21,21J (Delta)
11/5/21,21J (Delta)
11/6/21,21J (Delta)
10/5/21,21J (Delta)
10/5/21,21J (Delta)
10/4/21,21J (Delta)
10/4/21,21J (Delta)
10/2/21,21J (Delta)
10/10/21,21J (Delta)
10/5/21,21J (Delta)
10/6/21,21J (Delta)
10/7/21,21J (Delta)
10/9/21,21J (Delta)
10/13/21,21J (Delta)
10/18/21,21J (Delta)
10/23/21,21J (Delta)
10/23/21,21J (Delta)
10/22/21,21J (Delta)
10/21/21,21J (Delta)
10/26/21,21J (Delta)
8/3/21,21J (Delta)
9/14/21,21J (Delta)
9/14/21,21J (Delta)
9/8/21,21J (Delta)
9/15/21,21J (Delta)
9/20/21,21J (Delta)
9/20/21,21J (Delta)
9/20/21,21J (Delta)
9/21/21,21J (Delta)
9/21/21,21J (Delta)
9/22/21,21J (Delta)
9/24/21,21J (Delta)
9/24/21,21J (Delta)
10/5/21,21J (Delta)
10/5/21,21J (Delta)
10/29/21,21J (Delta)
9/30/21,21J (Delta)
9/14/21,21J (Delta)
10/4/21,21J (Delta)
10/6/21,21J (Delta)
10/5/21,20I (Alpha
10/11/21,21I (Delta)
10/28/21,21J (Delta)
10/29/21,21J (Delta)
11/6/21,21J (Delta)
11/5/21,21J (Delta)
11/7/21,21J (Delta)
11/8/21,21J (Delta)
11/8/21,21J (Delta)
11/8/21,21J (Delta)
11/9/21,21J (Delta)
10/22/21,21J (Delta)
10/28/21,21J (Delta)
10/4/21,21J (Delta)
10/8/21,21J (Delta)
10/12/21,21J (Delta)
10/16/21,21J (Delta)
11/6/21,21J (Delta)
11/9/21,21J (Delta)
4/28/21,20I (Alpha
5/5/20,20A
5/6/20,20A
5/7/20,20A
7/14/20,20A
5/6/20,20A
5/7/20,20A
5/7/20,20A
3/2/21,20B
3/2/21,21C (Epsilon)
7/19/20,20G
5/7/20,20A
5/7/20,20A
5/7/20,20A
5/7/20,20A
7/24/20,20G
5/7/20,20B
5/7/20,20B
5/7/20,20C
5/7/20,20A
5/7/20,20A
3/2/21,20B
3/2/21,20G
5/5/20,20A
8/27/20,20C
5/6/20,20A
8/28/20,20A
8/6/20,20A
3/2/21,20G
8/16/20,20A
8/27/20,20C
5/7/20,20A
8/11/20,20D
3/2/21,20G
3/2/21,20B
3/2/21,20B
3/2/21,20B
3/2/21,21C (Epsilon)
3/2/21,20G
5/7/20,20C
5/7/20,20A
5/7/20,20A
5/7/20,20B
7/15/20,20G
5/7/20,20C
5/6/20,20C
5/7/20,20A
5/7/20,20C
7/16/20,20A
5/7/20,20A
7/17/20,20G
5/7/20,20B
3/30/20,20A
3/30/20,20A
5/19/20,20A
3/22/21,20I (Alpha
4/2/20,20A
6/11/20,20A
4/3/20,19A
12/22/20,20G
2/10/21,20A
3/5/21,20G
2/2/21,20G
3/6/21,20B
1/25/21,20G
2/19/21,20G
4/17/20,20A
1/30/21,20G
11/6/20,20C
11/24/20,20A
11/27/20,20G
1/9/21,20G
11/4/20,20G
5/22/20,20A
11/7/20,20G
11/14/20,20G
12/7/20,20B
10/21/20,20G
4/18/20,20A
5/2/20,20A
4/19/20,20A
1/5/21,20G
1/6/21,20A
12/30/20,20G
2/21/21,20B
4/23/20,20A
12/28/20,20G
12/16/20,20G
12/18/20,20B
2/24/21,21C (Epsilon)
12/14/20,20A
12/6/20,20G
2/8/21,20J (Gamma
12/4/20,20G
2/5/21,20G
1/15/21,20G
4/11/20,19B
10/31/20,20G
1/22/21,20A
2/5/21,20G
1/24/21,20G
12/29/20,20G
3/1/21,21C (Epsilon)
11/10/20,20G
3/3/21,20A
1/10/21,20G
10/31/20,20A
10/25/20,20C
10/30/20,20G
10/21/20,20G
2/20/21,20G
3/11/21,21C (Epsilon)
3/10/21,20J (Gamma
3/3/21,20B
3/16/21,20I (Alpha
2/3/21,20G
12/7/20,20G
4/13/20,20A
2/3/21,21C (Epsilon)
2/6/21,20G
2/24/21,20C
4/7/20,20A
12/13/21,21J (Delta)
12/16/21,21J (Delta)
12/14/21,21J (Delta)
3/31/21,20B
2/17/21,20I (Alpha
3/29/21,20I (Alpha
3/22/21,20I (Alpha
4/29/21,20I (Alpha
5/8/20,20A
1/25/21,20G
12/11/21,21J (Delta)
12/13/21,21K (Omicron)
12/14/21,21K (Omicron)
12/10/21,21J (Delta)
12/11/21,21J (Delta)
12/10/21,21J (Delta)
12/28/21,21J (Delta)
12/27/21,21K (Omicron)
12/27/21,21K (Omicron)
12/10/21,21J (Delta)
12/13/21,21I (Delta)
12/27/21,21K (Omicron)
12/27/21,21K (Omicron)
12/27/21,21K (Omicron)
12/29/21,21K (Omicron)
12/25/21,21K (Omicron)
12/26/21,21K (Omicron)
12/26/21,21K (Omicron)
12/26/21,21K (Omicron)
12/27/21,21K (Omicron)
12/26/21,21K (Omicron)
12/29/21,21K (Omicron)
1/17/22,21K (Omicron)
12/24/21,21K (Omicron)
12/24/21,21J (Delta)
12/10/21,21K (Omicron)
12/13/21,21K (Omicron)
12/8/21,21K (Omicron)
12/5/21,21J (Delta)
1/25/22,21K (Omicron)
12/8/21,21J (Delta)
1/25/22,21K (Omicron)
12/10/21,21J (Delta)
12/23/21,21J (Delta)
12/27/21,21K (Omicron)
12/28/21,21K (Omicron)
12/27/21,21K (Omicron)
1/25/22,21K (Omicron)
12/27/21,21K (Omicron)
1/16/22,21K (Omicron)
1/5/22,21K (Omicron)
1/5/22,21K (Omicron)
1/25/22,21K (Omicron)
1/17/22,21K (Omicron)
5/5/20,20C
1/25/21,20G
2/24/21,20G
2/26/21,20G
2/18/21,20C
4/30/20,19B
10/7/20,20B
10/16/20,20C
10/5/20,20G
7/8/20,20C
10/5/20,20A
10/26/20,20B
10/9/20,20B
10/8/20,20C
10/9/20,20A
10/9/20,20C
12/1/20,20G
11/24/20,20A
12/17/20,20C
12/16/20,20G
11/29/20,20G
7/9/20,20C
5/1/20,20A
10/8/20,20B
12/17/20,20A
5/7/20,20C
5/7/20,20A
7/25/20,20G
5/7/20,20A
5/7/20,20A
2/26/21,20A
1/25/21,20G
2/24/21,20G
1/27/21,20A
2/10/21,20G
2/28/21,20G
2/15/21,20G
2/17/21,20G
2/24/21,20G
2/25/21,21C (Epsilon)
1/15/21,20G
1/18/21,20G
1/20/21,20G
1/21/21,20G
1/19/21,20G
1/20/21,20G
1/22/21,20B
1/20/21,20G
1/19/21,20G
1/18/21,21C (Epsilon)
1/15/21,20B
1/15/21,20B
1/16/21,20G
1/18/21,20G
6/26/20,19B
6/23/20,20A
3/31/21,20B
3/10/21,20G
4/28/20,20A
4/27/20,20A
4/28/20,20A
4/28/20,20A
4/28/20,20A
4/27/20,20A
4/28/20,20A
4/28/20,20B
4/28/20,20A
4/27/20,20C
4/30/20,20A
4/29/20,20A
4/30/20,20A
4/30/20,20A
4/30/20,20A
4/30/20,20A
4/30/20,20A
2/14/22,21K (Omicron)
12/15/21,21K (Omicron)
2/14/22,21K (Omicron)
2/14/22,21K (Omicron)
2/21/22,21K (Omicron)
2/21/22,21K (Omicron)
2/19/22,21K (Omicron)
2/19/22,21K (Omicron)
2/19/22,21K (Omicron)
1/29/21,20C
12/10/21,21J (Delta)
12/10/21,21J (Delta)
12/10/21,21J (Delta)
12/8/21,21J (Delta)
12/13/21,21J (Delta)
12/15/21,21K (Omicron)
12/14/21,21J (Delta)
12/13/21,21J (Delta)
12/15/21,21K (Omicron)
12/8/21,21J (Delta)
12/26/21,21K (Omicron)
12/13/21,21J (Delta)
12/13/21,21J (Delta)
12/11/21,21J (Delta)
12/8/21,21J (Delta)
12/10/21,21J (Delta)
12/13/21,21J (Delta)
12/16/21,21K (Omicron)
12/13/21,21J (Delta)
12/10/21,21J (Delta)
12/10/21,21J (Delta)
12/16/21,21J (Delta)
12/13/21,21J (Delta)
12/16/21,21K (Omicron)
12/13/21,21J (Delta)
12/13/21,21J (Delta)
12/15/21,21K (Omicron)
12/16/21,21J (Delta)
12/10/21,21J (Delta)
12/15/21,21K (Omicron)
12/17/21,21J (Delta)
12/28/21,21K (Omicron)
12/15/21,21K (Omicron)
12/14/21,21K (Omicron)
12/14/21,21K (Omicron)
12/14/21,21K (Omicron)
12/13/21,21K (Omicron)
12/8/21,21K (Omicron)
12/10/21,21K (Omicron)
12/25/21,21K (Omicron)
12/28/21,21K (Omicron)
12/27/21,21K (Omicron)
12/27/21,21K (Omicron)
12/26/21,21K (Omicron)
12/27/21,21K (Omicron)
12/11/21,21J (Delta)
12/24/21,21K (Omicron)
12/13/21,21J (Delta)
12/21/21,21J (Delta)
12/27/21,21K (Omicron)
12/23/21,21K (Omicron)
12/29/21,21K (Omicron)
12/27/21,21K (Omicron)
12/27/21,21K (Omicron)
12/27/21,21K (Omicron)
12/29/21,21K (Omicron)
1/25/22,21K (Omicron)
12/28/21,21K (Omicron)
12/28/21,21K (Omicron)
12/27/21,21K (Omicron)
12/11/21,21J (Delta)
12/27/21,21K (Omicron)
12/29/21,21J (Delta)
12/28/21,21K (Omicron)
12/29/21,21K (Omicron)
12/29/21,21K (Omicron)
12/29/21,21K (Omicron)
12/6/21,21J (Delta)
12/29/21,21K (Omicron)
12/28/21,21K (Omicron)
12/27/21,21K (Omicron)
12/29/21,21K (Omicron)
12/29/21,21K (Omicron)
1/6/22,21J (Delta)
12/29/21,21J (Delta)
12/29/21,21K (Omicron)
12/28/21,21K (Omicron)
1/25/22,21K (Omicron)
1/5/22,21K (Omicron)
12/29/21,21K (Omicron)
12/29/21,21K (Omicron)
12/29/21,21K (Omicron)
12/13/21,21J (Delta)
12/28/21,21K (Omicron)
12/28/21,21K (Omicron)
12/29/21,21K (Omicron)
12/29/21,21K (Omicron)
12/11/21,21J (Delta)
12/28/21,21K (Omicron)
1/17/22,21K (Omicron)
12/28/21,21K (Omicron)
12/13/21,21K (Omicron)
12/28/21,21K (Omicron)
12/29/21,21K (Omicron)
12/28/21,21K (Omicron)
1/17/22,21K (Omicron)
12/29/21,21K (Omicron)
1/5/22,21K (Omicron)
12/29/21,21K (Omicron)
1/25/22,21K (Omicron)
12/28/21,21K (Omicron)
12/28/21,21K (Omicron)
1/5/22,21K (Omicron)
1/5/22,21K (Omicron)
12/13/21,21J (Delta)
12/28/21,21K (Omicron)
12/29/21,21K (Omicron)
12/29/21,21K (Omicron)
12/27/21,21K (Omicron)
12/28/21,21K (Omicron)
12/29/21,21K (Omicron)
12/3/21,21J (Delta)
12/29/21,21K (Omicron)
12/19/21,21K (Omicron)
12/29/21,21K (Omicron)
1/5/22,21K (Omicron)
1/5/22,21K (Omicron)
12/29/21,21K (Omicron)
2/1/22,21K (Omicron)
4/1/21,20I (Alpha
3/23/21,20G
3/24/21,20I (Alpha
3/24/21,20G
3/27/21,20I (Alpha
3/31/21,20I (Alpha
4/1/21,20I (Alpha
3/29/21,20I (Alpha
3/30/21,20I (Alpha
3/26/21,20A
3/25/21,20I (Alpha
3/26/21,20I (Alpha
3/29/21,20I (Alpha
3/22/21,20G
3/29/21,20I (Alpha
3/28/21,20I (Alpha
3/31/21,20I (Alpha
3/31/21,20I (Alpha
,
3/31/21,20I (Alpha
3/22/21,20J (Gamma
3/22/21,20G
3/31/21,20I (Alpha
3/22/21,20G
4/2/21,20I (Alpha
3/23/21,20I (Alpha
3/23/21,21C (Epsilon)
3/24/21,20I (Alpha
3/22/21,21C (Epsilon)
3/23/21,21C (Epsilon)
3/24/21,20A
3/23/21,20G
3/22/21,20I (Alpha
3/24/21,20J (Gamma
3/24/21,20I (Alpha
3/30/21,20I (Alpha
3/29/21,21C (Epsilon)
3/31/21,20I (Alpha
4/1/21,20I (Alpha
3/30/21,20I (Alpha
3/31/21,20I (Alpha
4/1/21,21F (Iota)
3/31/21,20I (Alpha
3/23/21,20G
5/27/21,20J (Gamma
6/2/21,20J (Gamma
5/28/21,20I (Alpha
5/28/21,20I (Alpha
5/25/21,20J (Gamma
5/26/21,20I (Alpha
6/8/21,21J (Delta)
5/23/21,20I (Alpha
5/24/21,20I (Alpha
5/24/21,20I (Alpha
5/17/21,20I (Alpha
5/26/21,20I (Alpha
5/31/21,20J (Gamma
5/23/21,20I (Alpha
6/10/21,21A (Delta)
5/26/21,20I (Alpha
5/24/21,20I (Alpha
6/2/21,20I (Alpha
5/26/21,20I (Alpha
4/7/21,20I (Alpha
5/29/21,20I (Alpha
6/10/21,20I (Alpha
5/20/21,20I (Alpha
5/12/21,20I (Alpha
5/24/21,20I (Alpha
6/2/21,20I (Alpha
6/8/21,20I (Alpha
5/18/21,20J (Gamma
5/19/21,20I (Alpha
5/18/21,20H (Beta
5/28/21,20I (Alpha
5/13/21,20I (Alpha
5/28/21,20I (Alpha
5/25/21,20I (Alpha
6/2/21,20J (Gamma
6/5/21,20J (Gamma
5/29/21,20J (Gamma
5/7/21,20J (Gamma
6/4/21,20J (Gamma
6/6/21,20J (Gamma
5/25/21,20C
5/26/21,20I (Alpha
6/9/21,20J (Gamma
6/10/21,20I (Alpha
5/12/21,20I (Alpha
6/1/21,20J (Gamma
5/24/21,20J (Gamma
5/28/21,20I (Alpha
6/13/21,20J (Gamma
5/28/21,20I (Alpha
4/30/21,20I (Alpha
5/3/21,20I (Alpha
5/1/21,20I (Alpha
5/11/21,20J (Gamma
5/4/21,20I (Alpha
5/3/21,20B
5/3/21,20J (Gamma
5/3/21,20J (Gamma
5/4/21,20I (Alpha
5/3/21,20I (Alpha
4/28/21,20J (Gamma
5/3/21,20I (Alpha
5/3/21,20I (Alpha
5/3/21,20I (Alpha
5/17/21,20I (Alpha
5/11/21,20J (Gamma
5/14/21,21J (Delta)
5/14/21,20I (Alpha
4/29/21,20I (Alpha
5/4/21,20I (Alpha
5/3/21,20I (Alpha
9/24/20,20C
5/7/20,20B
4/26/21,20J (Gamma
5/19/21,20J (Gamma
5/10/21,20I (Alpha
5/17/21,20J (Gamma
4/29/21,20I (Alpha
5/3/21,20I (Alpha
5/13/21,20I (Alpha
4/27/21,20I (Alpha
4/28/21,20I (Alpha
4/28/21,20I (Alpha
4/29/21,20I (Alpha
4/29/21,20I (Alpha
4/30/21,20I (Alpha
4/30/21,20I (Alpha
4/30/21,20I (Alpha
5/11/21,20I (Alpha
5/10/21,20I (Alpha
5/12/21,20I (Alpha
5/11/21,20I (Alpha
5/14/21,20I (Alpha
5/15/21,20I (Alpha
5/17/21,20I (Alpha
5/17/21,20I (Alpha
5/18/21,20I (Alpha
5/19/21,20I (Alpha
5/20/21,20I (Alpha
5/20/21,20I (Alpha
4/29/21,20I (Alpha
5/18/21,20I (Alpha
5/18/21,20I (Alpha
4/28/21,20I (Alpha
5/3/21,20I (Alpha
5/10/21,20I (Alpha
5/15/21,20I (Alpha
5/17/21,20I (Alpha
4/30/21,20I (Alpha
5/3/21,20I (Alpha
4/20/21,20I (Alpha
5/4/21,20I (Alpha
5/7/20,20A
5/3/21,20I (Alpha
5/8/21,20I (Alpha
5/10/21,20I (Alpha
5/11/21,20J (Gamma
5/17/21,20J (Gamma
5/17/21,20J (Gamma
5/19/21,20J (Gamma
5/19/21,20J (Gamma
5/19/21,20J (Gamma
5/19/21,20J (Gamma
4/28/21,20C
5/20/21,21J (Delta)
4/7/21,20I (Alpha
4/30/21,20J (Gamma
5/19/21,21J (Delta)
4/30/21,20I (Alpha
5/16/21,20I (Alpha
5/9/21,20I (Alpha
5/13/21,20I (Alpha
5/17/21,20I (Alpha
5/3/21,20J (Gamma
6/2/21,20I (Alpha
6/7/21,20I (Alpha
5/25/21,20J (Gamma
1/7/22,21K (Omicron)
1/10/22,21K (Omicron)
1/13/22,21K (Omicron)
12/1/21,21K (Omicron)
10/2/21,21J (Delta)
10/13/21,21J (Delta)
10/13/21,21J (Delta)
10/13/21,21J (Delta)
10/19/21,21I (Delta)
10/19/21,21I (Delta)
10/15/21,21J (Delta)
10/4/21,21J (Delta)
10/5/21,21J (Delta)
10/22/21,21J (Delta)
10/20/21,21J (Delta)
10/19/21,21J (Delta)
10/20/21,21J (Delta)
10/20/21,21J (Delta)
10/20/21,21J (Delta)
10/20/21,21J (Delta)
10/1/21,21J (Delta)
10/20/21,21J (Delta)
10/13/21,21J (Delta)
10/15/21,21J (Delta)
10/13/21,21J (Delta)
10/13/21,21J (Delta)
10/21/21,21J (Delta)
10/4/21,21J (Delta)
10/22/21,21J (Delta)
10/19/21,21J (Delta)
10/20/21,21J (Delta)
8/14/21,21J (Delta)
9/8/21,21J (Delta)
9/9/21,21J (Delta)
9/2/21,21J (Delta)
9/5/21,21J (Delta)
9/1/21,21J (Delta)
8/12/21,21J (Delta)
9/3/21,21J (Delta)
9/3/21,21I (Delta)
9/2/21,21J (Delta)
8/13/21,21J (Delta)
8/13/21,21J (Delta)
9/8/21,21J (Delta)
9/9/21,21J (Delta)
9/9/21,21J (Delta)
9/8/21,21J (Delta)
8/15/21,21J (Delta)
8/15/21,21J (Delta)
9/3/21,21J (Delta)
9/3/21,21I (Delta)
9/1/21,21J (Delta)
11/22/21,21J (Delta)
9/8/20,20A
6/6/21,21J (Delta)
6/9/21,21J (Delta)
5/27/21,20I (Alpha
6/3/21,20I (Alpha
6/3/21,20I (Alpha
6/7/21,20I (Alpha
6/9/21,20I (Alpha
